timestamp_ms,snapshot_id,server_ts_ms,client_rx_ms,latency_ms,jitter_ms
1765321300957,416,1765321300957,1765321300957,0,0
1765321301008,417,1765321301007,1765321301008,1,1
1765321301059,418,1765321301059,1765321301059,0,1
1765321301110,419,1765321301110,1765321301110,0,0
1765321301161,420,1765321301161,1765321301161,0,0
1765321301212,421,1765321301212,1765321301212,0,0
1765321301264,422,1765321301264,1765321301264,0,0
1765321301315,423,1765321301315,1765321301315,0,0
1765321301366,424,1765321301366,1765321301366,0,0
1765321301417,425,1765321301416,1765321301416,0,0
1765321301467,426,1765321301467,1765321301467,0,0
1765321301519,427,1765321301518,1765321301519,1,1
1765321301570,428,1765321301570,1765321301570,0,1
1765321301620,429,1765321301620,1765321301620,0,0
1765321301671,430,1765321301671,1765321301671,0,0
1765321301722,431,1765321301722,1765321301722,0,0
1765321301773,432,1765321301773,1765321301773,0,0
1765321301824,433,1765321301824,1765321301824,0,0
1765321301875,434,1765321301875,1765321301875,0,0
1765321301926,435,1765321301925,1765321301925,0,0
1765321301976,436,1765321301976,1765321301976,0,0
1765321302027,437,1765321302027,1765321302027,0,0
1765321302078,438,1765321302078,1765321302078,0,0
1765321302129,439,1765321302129,1765321302129,0,0
1765321302180,440,1765321302180,1765321302180,0,0
1765321302231,441,1765321302231,1765321302231,0,0
1765321302282,442,1765321302282,1765321302282,0,0
1765321302333,443,1765321302332,1765321302332,0,0
1765321302384,444,1765321302384,1765321302384,0,0
1765321302435,445,1765321302435,1765321302435,0,0
1765321302487,446,1765321302487,1765321302487,0,0
